# { Experiment : TSP; Iterations : 20000; Runtime (ms) : 7359; }
# { HyperParameters : { Elites: 25.00%; Mutants: 15.00%; Elite Bias: 75.00% } }
# { Population : PopulationCount 96; InitialFitness : 108447.00; FinalFitness : 22878.00 }
# { DecodedChromosome : [ <5>, <34>, <41>, <3>, <22>, <16>, <1>, <9>, <8>, <38>, <31>, <44>, <18>, <7>, <28>, <6>, <37>, <19>, <17>, <27>, <43>, <30>, <36>, <46>, <33>, <15>, <40>, <12>, <20>, <11>, <23>, <47>, <21>, <32>, <24>, <10>, <45>, <35>, <4>, <26>, <42>, <2>, <29>, <14>, <13>, <25>, <39>, <48> ] }
Iteration, Fitness, Time
14707, 22891.00, 0
14708, 22891.00, 0
14709, 22891.00, 0
14710, 22891.00, 0
14711, 22891.00, 0
14712, 22891.00, 0
14713, 22891.00, 0
14714, 22891.00, 0
14715, 22891.00, 0
14716, 22891.00, 0
14717, 22891.00, 0
14718, 22891.00, 0
14719, 22891.00, 0
14720, 22891.00, 0
14721, 22891.00, 0
14722, 22891.00, 0
14723, 22891.00, 0
14724, 22891.00, 0
14725, 22891.00, 0
14726, 22891.00, 0
14727, 22891.00, 0
14728, 22891.00, 0
14729, 22891.00, 0
14730, 22891.00, 0
14731, 22891.00, 0
14732, 22891.00, 0
14733, 22891.00, 0
14734, 22891.00, 0
14735, 22891.00, 0
14736, 22891.00, 0
14737, 22891.00, 0
14738, 22891.00, 0
14739, 22891.00, 0
14740, 22891.00, 0
14741, 22891.00, 0
14742, 22891.00, 0
14743, 22891.00, 0
14744, 22891.00, 0
14745, 22891.00, 0
14746, 22891.00, 0
14747, 22891.00, 1
14748, 22891.00, 0
14749, 22891.00, 0
14750, 22891.00, 0
14751, 22891.00, 0
14752, 22891.00, 0
14753, 22891.00, 0
14754, 22891.00, 0
14755, 22891.00, 0
14756, 22891.00, 0
14757, 22891.00, 0
14758, 22891.00, 0
14759, 22891.00, 0
14760, 22891.00, 0
14761, 22891.00, 0
14762, 22891.00, 0
14763, 22891.00, 0
14764, 22891.00, 0
14765, 22891.00, 0
14766, 22891.00, 1
14767, 22891.00, 0
14768, 22891.00, 0
14769, 22891.00, 0
14770, 22891.00, 0
14771, 22891.00, 0
14772, 22891.00, 0
14773, 22891.00, 0
14774, 22891.00, 0
14775, 22891.00, 0
14776, 22891.00, 0
14777, 22891.00, 0
14778, 22891.00, 0
14779, 22891.00, 0
14780, 22891.00, 0
14781, 22891.00, 0
14782, 22891.00, 0
14783, 22891.00, 0
14784, 22891.00, 0
14785, 22891.00, 0
14786, 22891.00, 0
14787, 22891.00, 0
14788, 22891.00, 0
14789, 22891.00, 0
14790, 22891.00, 0
14791, 22891.00, 0
14792, 22891.00, 1
14793, 22891.00, 0
14794, 22891.00, 0
14795, 22891.00, 0
14796, 22891.00, 0
14797, 22891.00, 0
14798, 22891.00, 0
14799, 22891.00, 0
14800, 22891.00, 0
14801, 22891.00, 0
14802, 22891.00, 0
14803, 22891.00, 0
14804, 22891.00, 1
14805, 22891.00, 0
14806, 22891.00, 0
14807, 22891.00, 0
14808, 22891.00, 0
14809, 22891.00, 0
14810, 22891.00, 0
14811, 22891.00, 0
14812, 22891.00, 0
14813, 22891.00, 0
14814, 22891.00, 0
14815, 22891.00, 0
14816, 22891.00, 0
14817, 22891.00, 0
14818, 22891.00, 0
14819, 22891.00, 0
14820, 22891.00, 0
14821, 22891.00, 0
14822, 22891.00, 0
14823, 22891.00, 1
14824, 22891.00, 0
14825, 22891.00, 0
14826, 22891.00, 0
14827, 22891.00, 0
14828, 22891.00, 0
14829, 22891.00, 0
14830, 22891.00, 0
14831, 22891.00, 0
14832, 22891.00, 0
14833, 22891.00, 0
14834, 22891.00, 0
14835, 22891.00, 0
14836, 22891.00, 0
14837, 22891.00, 0
14838, 22891.00, 0
14839, 22891.00, 0
14840, 22891.00, 0
14841, 22891.00, 0
14842, 22891.00, 1
14843, 22891.00, 0
14844, 22891.00, 0
14845, 22891.00, 0
14846, 22891.00, 0
14847, 22891.00, 0
14848, 22891.00, 0
14849, 22891.00, 0
14850, 22891.00, 0
14851, 22891.00, 0
14852, 22891.00, 0
14853, 22891.00, 0
14854, 22891.00, 0
14855, 22891.00, 0
14856, 22891.00, 0
14857, 22891.00, 0
14858, 22891.00, 0
14859, 22891.00, 0
14860, 22891.00, 0
14861, 22891.00, 0
14862, 22891.00, 0
14863, 22891.00, 0
14864, 22891.00, 0
14865, 22891.00, 0
14866, 22891.00, 0
14867, 22891.00, 0
14868, 22891.00, 0
14869, 22891.00, 0
14870, 22891.00, 0
14871, 22891.00, 0
14872, 22891.00, 0
14873, 22891.00, 0
14874, 22891.00, 0
14875, 22891.00, 0
14876, 22891.00, 0
14877, 22891.00, 0
14878, 22891.00, 0
14879, 22891.00, 0
14880, 22891.00, 0
14881, 22891.00, 0
14882, 22891.00, 0
14883, 22891.00, 0
14884, 22891.00, 0
14885, 22891.00, 0
14886, 22891.00, 0
14887, 22891.00, 0
14888, 22891.00, 0
14889, 22891.00, 0
14890, 22891.00, 0
14891, 22891.00, 0
14892, 22891.00, 0
14893, 22891.00, 0
14894, 22891.00, 0
14895, 22891.00, 0
14896, 22891.00, 0
14897, 22891.00, 0
14898, 22891.00, 0
14899, 22878.00, 1
14900, 22878.00, 0
14901, 22878.00, 0
14902, 22878.00, 0
14903, 22878.00, 0
14904, 22878.00, 0
14905, 22878.00, 0
14906, 22878.00, 0
14907, 22878.00, 0
14908, 22878.00, 0
14909, 22878.00, 0
14910, 22878.00, 0
14911, 22878.00, 0
14912, 22878.00, 0
14913, 22878.00, 0
14914, 22878.00, 0
14915, 22878.00, 0
14916, 22878.00, 0
14917, 22878.00, 0
14918, 22878.00, 1
14919, 22878.00, 0
14920, 22878.00, 0
14921, 22878.00, 0
14922, 22878.00, 0
14923, 22878.00, 0
14924, 22878.00, 0
14925, 22878.00, 0
14926, 22878.00, 0
14927, 22878.00, 0
14928, 22878.00, 0
14929, 22878.00, 0
14930, 22878.00, 0
14931, 22878.00, 0
14932, 22878.00, 0
14933, 22878.00, 0
14934, 22878.00, 0
14935, 22878.00, 0
14936, 22878.00, 0
14937, 22878.00, 0
14938, 22878.00, 0
14939, 22878.00, 0
14940, 22878.00, 0
14941, 22878.00, 0
14942, 22878.00, 0
14943, 22878.00, 0
14944, 22878.00, 0
14945, 22878.00, 0
14946, 22878.00, 0
14947, 22878.00, 0
14948, 22878.00, 1
14949, 22878.00, 0
14950, 22878.00, 0
14951, 22878.00, 0
14952, 22878.00, 0
14953, 22878.00, 0
14954, 22878.00, 0
14955, 22878.00, 0
14956, 22878.00, 0
14957, 22878.00, 0
14958, 22878.00, 0
14959, 22878.00, 0
14960, 22878.00, 0
14961, 22878.00, 0
14962, 22878.00, 0
14963, 22878.00, 0
14964, 22878.00, 0
14965, 22878.00, 0
14966, 22878.00, 0
14967, 22878.00, 0
14968, 22878.00, 0
14969, 22878.00, 0
14970, 22878.00, 0
14971, 22878.00, 0
14972, 22878.00, 0
14973, 22878.00, 0
14974, 22878.00, 0
14975, 22878.00, 0
14976, 22878.00, 0
14977, 22878.00, 0
14978, 22878.00, 0
14979, 22878.00, 0
14980, 22878.00, 0
14981, 22878.00, 0
14982, 22878.00, 0
14983, 22878.00, 0
14984, 22878.00, 0
14985, 22878.00, 0
14986, 22878.00, 0
14987, 22878.00, 0
14988, 22878.00, 0
14989, 22878.00, 0
14990, 22878.00, 0
14991, 22878.00, 0
14992, 22878.00, 0
14993, 22878.00, 0
14994, 22878.00, 1
14995, 22878.00, 0
14996, 22878.00, 0
14997, 22878.00, 0
14998, 22878.00, 0
14999, 22878.00, 0
15000, 22878.00, 0
15001, 22878.00, 1
15002, 22878.00, 0
15003, 22878.00, 0
15004, 22878.00, 0
15005, 22878.00, 0
15006, 22878.00, 0
15007, 22878.00, 0
15008, 22878.00, 0
15009, 22878.00, 0
15010, 22878.00, 0
15011, 22878.00, 0
15012, 22878.00, 0
15013, 22878.00, 1
15014, 22878.00, 0
15015, 22878.00, 0
15016, 22878.00, 0
15017, 22878.00, 0
15018, 22878.00, 0
15019, 22878.00, 0
15020, 22878.00, 0
15021, 22878.00, 0
15022, 22878.00, 0
15023, 22878.00, 0
15024, 22878.00, 0
15025, 22878.00, 0
15026, 22878.00, 0
15027, 22878.00, 0
15028, 22878.00, 0
15029, 22878.00, 0
15030, 22878.00, 0
15031, 22878.00, 0
15032, 22878.00, 1
15033, 22878.00, 0
15034, 22878.00, 0
15035, 22878.00, 0
15036, 22878.00, 0
15037, 22878.00, 0
15038, 22878.00, 0
15039, 22878.00, 0
15040, 22878.00, 1
15041, 22878.00, 0
15042, 22878.00, 0
15043, 22878.00, 0
15044, 22878.00, 0
15045, 22878.00, 0
15046, 22878.00, 0
15047, 22878.00, 0
15048, 22878.00, 0
15049, 22878.00, 0
15050, 22878.00, 1
15051, 22878.00, 0
15052, 22878.00, 0
15053, 22878.00, 0
15054, 22878.00, 0
15055, 22878.00, 0
15056, 22878.00, 0
15057, 22878.00, 0
15058, 22878.00, 0
15059, 22878.00, 0
15060, 22878.00, 0
15061, 22878.00, 0
15062, 22878.00, 0
15063, 22878.00, 0
15064, 22878.00, 0
15065, 22878.00, 0
15066, 22878.00, 0
15067, 22878.00, 0
15068, 22878.00, 0
15069, 22878.00, 0
15070, 22878.00, 0
15071, 22878.00, 0
15072, 22878.00, 0
15073, 22878.00, 0
15074, 22878.00, 0
15075, 22878.00, 0
15076, 22878.00, 0
15077, 22878.00, 0
15078, 22878.00, 0
15079, 22878.00, 0
15080, 22878.00, 0
15081, 22878.00, 1
15082, 22878.00, 0
15083, 22878.00, 0
15084, 22878.00, 0
15085, 22878.00, 0
15086, 22878.00, 0
15087, 22878.00, 0
15088, 22878.00, 0
15089, 22878.00, 0
15090, 22878.00, 0
15091, 22878.00, 0
15092, 22878.00, 0
15093, 22878.00, 0
15094, 22878.00, 0
15095, 22878.00, 0
15096, 22878.00, 0
15097, 22878.00, 0
15098, 22878.00, 0
15099, 22878.00, 0
15100, 22878.00, 1
15101, 22878.00, 0
15102, 22878.00, 0
15103, 22878.00, 0
15104, 22878.00, 0
15105, 22878.00, 0
15106, 22878.00, 0
15107, 22878.00, 0
15108, 22878.00, 0
15109, 22878.00, 0
15110, 22878.00, 0
15111, 22878.00, 0
15112, 22878.00, 0
15113, 22878.00, 0
15114, 22878.00, 0
15115, 22878.00, 0
15116, 22878.00, 0
15117, 22878.00, 0
15118, 22878.00, 0
15119, 22878.00, 0
15120, 22878.00, 0
15121, 22878.00, 0
15122, 22878.00, 0
15123, 22878.00, 0
15124, 22878.00, 0
15125, 22878.00, 0
15126, 22878.00, 0
15127, 22878.00, 0
15128, 22878.00, 0
15129, 22878.00, 0
15130, 22878.00, 0
15131, 22878.00, 0
15132, 22878.00, 0
15133, 22878.00, 0
15134, 22878.00, 0
15135, 22878.00, 0
15136, 22878.00, 0
15137, 22878.00, 0
15138, 22878.00, 0
15139, 22878.00, 0
15140, 22878.00, 0
15141, 22878.00, 0
15142, 22878.00, 0
15143, 22878.00, 0
15144, 22878.00, 0
15145, 22878.00, 0
15146, 22878.00, 1
15147, 22878.00, 0
15148, 22878.00, 0
15149, 22878.00, 0
15150, 22878.00, 0
15151, 22878.00, 0
15152, 22878.00, 0
15153, 22878.00, 0
15154, 22878.00, 0
15155, 22878.00, 0
15156, 22878.00, 0
15157, 22878.00, 0
15158, 22878.00, 0
15159, 22878.00, 0
15160, 22878.00, 0
15161, 22878.00, 0
15162, 22878.00, 0
15163, 22878.00, 0
15164, 22878.00, 0
15165, 22878.00, 1
15166, 22878.00, 0
15167, 22878.00, 0
15168, 22878.00, 0
15169, 22878.00, 0
15170, 22878.00, 0
15171, 22878.00, 0
15172, 22878.00, 0
15173, 22878.00, 0
15174, 22878.00, 0
15175, 22878.00, 0
15176, 22878.00, 0
15177, 22878.00, 0
15178, 22878.00, 0
15179, 22878.00, 0
15180, 22878.00, 1
15181, 22878.00, 0
15182, 22878.00, 0
15183, 22878.00, 0
15184, 22878.00, 0
15185, 22878.00, 0
15186, 22878.00, 0
15187, 22878.00, 0
15188, 22878.00, 0
15189, 22878.00, 0
15190, 22878.00, 0
15191, 22878.00, 0
15192, 22878.00, 0
15193, 22878.00, 0
15194, 22878.00, 0
15195, 22878.00, 0
15196, 22878.00, 0
15197, 22878.00, 0
15198, 22878.00, 0
15199, 22878.00, 0
15200, 22878.00, 0
15201, 22878.00, 0
15202, 22878.00, 0
15203, 22878.00, 0
15204, 22878.00, 0
15205, 22878.00, 0
15206, 22878.00, 0
15207, 22878.00, 0
15208, 22878.00, 0
15209, 22878.00, 0
15210, 22878.00, 0
15211, 22878.00, 1
15212, 22878.00, 0
15213, 22878.00, 0
15214, 22878.00, 0
15215, 22878.00, 0
15216, 22878.00, 0
15217, 22878.00, 0
15218, 22878.00, 1
15219, 22878.00, 0
15220, 22878.00, 0
15221, 22878.00, 0
15222, 22878.00, 0
15223, 22878.00, 0
15224, 22878.00, 0
15225, 22878.00, 0
15226, 22878.00, 0
15227, 22878.00, 0
15228, 22878.00, 0
15229, 22878.00, 0
15230, 22878.00, 1
15231, 22878.00, 0
15232, 22878.00, 0
15233, 22878.00, 0
15234, 22878.00, 0
15235, 22878.00, 0
15236, 22878.00, 0
15237, 22878.00, 0
15238, 22878.00, 0
15239, 22878.00, 0
15240, 22878.00, 0
15241, 22878.00, 0
15242, 22878.00, 0
15243, 22878.00, 0
15244, 22878.00, 0
15245, 22878.00, 0
15246, 22878.00, 0
15247, 22878.00, 0
15248, 22878.00, 1
15249, 22878.00, 0
15250, 22878.00, 0
15251, 22878.00, 0
15252, 22878.00, 0
15253, 22878.00, 0
15254, 22878.00, 0
15255, 22878.00, 0
15256, 22878.00, 0
15257, 22878.00, 0
15258, 22878.00, 0
15259, 22878.00, 0
15260, 22878.00, 1
15261, 22878.00, 0
15262, 22878.00, 0
15263, 22878.00, 0
15264, 22878.00, 0
15265, 22878.00, 0
15266, 22878.00, 0
15267, 22878.00, 0
15268, 22878.00, 0
15269, 22878.00, 0
15270, 22878.00, 0
15271, 22878.00, 0
15272, 22878.00, 0
15273, 22878.00, 0
15274, 22878.00, 0
15275, 22878.00, 1
15276, 22878.00, 0
15277, 22878.00, 0
15278, 22878.00, 0
15279, 22878.00, 0
15280, 22878.00, 0
15281, 22878.00, 0
15282, 22878.00, 0
15283, 22878.00, 0
15284, 22878.00, 0
15285, 22878.00, 0
15286, 22878.00, 0
15287, 22878.00, 0
15288, 22878.00, 0
15289, 22878.00, 0
15290, 22878.00, 0
15291, 22878.00, 0
15292, 22878.00, 0
15293, 22878.00, 0
15294, 22878.00, 0
15295, 22878.00, 0
15296, 22878.00, 0
15297, 22878.00, 0
15298, 22878.00, 0
15299, 22878.00, 0
15300, 22878.00, 0
15301, 22878.00, 0
15302, 22878.00, 0
15303, 22878.00, 0
15304, 22878.00, 0
15305, 22878.00, 0
15306, 22878.00, 1
15307, 22878.00, 0
15308, 22878.00, 0
15309, 22878.00, 0
15310, 22878.00, 0
15311, 22878.00, 0
15312, 22878.00, 0
15313, 22878.00, 0
15314, 22878.00, 0
15315, 22878.00, 0
15316, 22878.00, 0
15317, 22878.00, 0
15318, 22878.00, 0
15319, 22878.00, 0
15320, 22878.00, 0
15321, 22878.00, 0
15322, 22878.00, 0
15323, 22878.00, 0
15324, 22878.00, 0
15325, 22878.00, 1
15326, 22878.00, 0
15327, 22878.00, 0
15328, 22878.00, 0
15329, 22878.00, 0
15330, 22878.00, 0
15331, 22878.00, 0
15332, 22878.00, 0
15333, 22878.00, 0
15334, 22878.00, 0
15335, 22878.00, 0
15336, 22878.00, 0
15337, 22878.00, 0
15338, 22878.00, 0
15339, 22878.00, 0
15340, 22878.00, 0
15341, 22878.00, 0
15342, 22878.00, 0
15343, 22878.00, 0
15344, 22878.00, 0
15345, 22878.00, 0
15346, 22878.00, 0
15347, 22878.00, 0
15348, 22878.00, 0
15349, 22878.00, 0
15350, 22878.00, 0
15351, 22878.00, 0
15352, 22878.00, 0
15353, 22878.00, 0
15354, 22878.00, 0
15355, 22878.00, 0
15356, 22878.00, 0
15357, 22878.00, 0
15358, 22878.00, 0
15359, 22878.00, 0
15360, 22878.00, 0
15361, 22878.00, 0
15362, 22878.00, 0
15363, 22878.00, 0
15364, 22878.00, 0
15365, 22878.00, 0
15366, 22878.00, 0
15367, 22878.00, 0
15368, 22878.00, 0
15369, 22878.00, 0
15370, 22878.00, 0
15371, 22878.00, 0
15372, 22878.00, 0
15373, 22878.00, 0
15374, 22878.00, 0
15375, 22878.00, 0
15376, 22878.00, 0
15377, 22878.00, 0
15378, 22878.00, 0
15379, 22878.00, 0
15380, 22878.00, 0
15381, 22878.00, 0
15382, 22878.00, 0
15383, 22878.00, 0
15384, 22878.00, 0
15385, 22878.00, 0
15386, 22878.00, 0
15387, 22878.00, 0
15388, 22878.00, 0
15389, 22878.00, 0
15390, 22878.00, 0
15391, 22878.00, 0
15392, 22878.00, 0
15393, 22878.00, 0
15394, 22878.00, 0
15395, 22878.00, 0
15396, 22878.00, 0
15397, 22878.00, 0
15398, 22878.00, 0
15399, 22878.00, 0
15400, 22878.00, 0
15401, 22878.00, 1
15402, 22878.00, 0
15403, 22878.00, 0
15404, 22878.00, 0
15405, 22878.00, 0
15406, 22878.00, 0
15407, 22878.00, 0
15408, 22878.00, 0
15409, 22878.00, 0
15410, 22878.00, 0
15411, 22878.00, 0
15412, 22878.00, 0
15413, 22878.00, 0
15414, 22878.00, 0
15415, 22878.00, 0
15416, 22878.00, 1
15417, 22878.00, 0
15418, 22878.00, 0
15419, 22878.00, 0
15420, 22878.00, 0
15421, 22878.00, 0
15422, 22878.00, 0
15423, 22878.00, 0
15424, 22878.00, 0
15425, 22878.00, 0
15426, 22878.00, 0
15427, 22878.00, 1
15428, 22878.00, 0
15429, 22878.00, 0
15430, 22878.00, 0
15431, 22878.00, 0
15432, 22878.00, 0
15433, 22878.00, 0
15434, 22878.00, 0
15435, 22878.00, 0
15436, 22878.00, 0
15437, 22878.00, 0
15438, 22878.00, 0
15439, 22878.00, 0
15440, 22878.00, 0
15441, 22878.00, 0
15442, 22878.00, 0
15443, 22878.00, 0
15444, 22878.00, 0
15445, 22878.00, 0
15446, 22878.00, 0
15447, 22878.00, 0
15448, 22878.00, 0
15449, 22878.00, 0
15450, 22878.00, 0
15451, 22878.00, 0
15452, 22878.00, 0
15453, 22878.00, 1
15454, 22878.00, 0
15455, 22878.00, 0
15456, 22878.00, 0
15457, 22878.00, 0
15458, 22878.00, 0
15459, 22878.00, 0
15460, 22878.00, 0
15461, 22878.00, 0
15462, 22878.00, 0
15463, 22878.00, 0
15464, 22878.00, 0
15465, 22878.00, 0
15466, 22878.00, 0
15467, 22878.00, 0
15468, 22878.00, 0
15469, 22878.00, 0
15470, 22878.00, 0
15471, 22878.00, 0
15472, 22878.00, 1
15473, 22878.00, 0
15474, 22878.00, 0
15475, 22878.00, 0
15476, 22878.00, 0
15477, 22878.00, 0
15478, 22878.00, 0
15479, 22878.00, 0
15480, 22878.00, 0
15481, 22878.00, 0
15482, 22878.00, 0
15483, 22878.00, 1
15484, 22878.00, 0
15485, 22878.00, 0
15486, 22878.00, 0
15487, 22878.00, 0
15488, 22878.00, 0
15489, 22878.00, 0
15490, 22878.00, 0
15491, 22878.00, 0
15492, 22878.00, 0
15493, 22878.00, 0
15494, 22878.00, 0
15495, 22878.00, 1
15496, 22878.00, 0
15497, 22878.00, 0
15498, 22878.00, 0
15499, 22878.00, 0
15500, 22878.00, 0
15501, 22878.00, 0
15502, 22878.00, 1
15503, 22878.00, 0
15504, 22878.00, 0
15505, 22878.00, 0
15506, 22878.00, 0
15507, 22878.00, 0
15508, 22878.00, 0
15509, 22878.00, 0
15510, 22878.00, 0
15511, 22878.00, 0
15512, 22878.00, 0
15513, 22878.00, 0
15514, 22878.00, 1
15515, 22878.00, 0
15516, 22878.00, 0
15517, 22878.00, 0
15518, 22878.00, 0
15519, 22878.00, 0
15520, 22878.00, 0
15521, 22878.00, 0
15522, 22878.00, 0
15523, 22878.00, 0
15524, 22878.00, 0
15525, 22878.00, 0
15526, 22878.00, 0
15527, 22878.00, 0
15528, 22878.00, 0
15529, 22878.00, 0
15530, 22878.00, 0
15531, 22878.00, 0
15532, 22878.00, 0
15533, 22878.00, 1
15534, 22878.00, 0
15535, 22878.00, 0
15536, 22878.00, 0
15537, 22878.00, 0
15538, 22878.00, 0
15539, 22878.00, 0
15540, 22878.00, 0
15541, 22878.00, 0
15542, 22878.00, 0
15543, 22878.00, 0
15544, 22878.00, 0
15545, 22878.00, 0
15546, 22878.00, 0
15547, 22878.00, 0
15548, 22878.00, 0
15549, 22878.00, 0
15550, 22878.00, 0
15551, 22878.00, 0
15552, 22878.00, 0
15553, 22878.00, 0
15554, 22878.00, 0
15555, 22878.00, 0
15556, 22878.00, 0
15557, 22878.00, 0
15558, 22878.00, 0
15559, 22878.00, 0
15560, 22878.00, 0
15561, 22878.00, 0
15562, 22878.00, 0
15563, 22878.00, 1
15564, 22878.00, 0
15565, 22878.00, 0
15566, 22878.00, 0
15567, 22878.00, 0
15568, 22878.00, 0
15569, 22878.00, 0
15570, 22878.00, 0
15571, 22878.00, 0
15572, 22878.00, 0
15573, 22878.00, 0
15574, 22878.00, 0
15575, 22878.00, 0
15576, 22878.00, 0
15577, 22878.00, 0
15578, 22878.00, 0
15579, 22878.00, 0
15580, 22878.00, 0
15581, 22878.00, 0
15582, 22878.00, 0
15583, 22878.00, 0
15584, 22878.00, 0
15585, 22878.00, 0
15586, 22878.00, 0
15587, 22878.00, 0
15588, 22878.00, 0
15589, 22878.00, 0
15590, 22878.00, 0
15591, 22878.00, 0
15592, 22878.00, 0
15593, 22878.00, 0
15594, 22878.00, 0
15595, 22878.00, 0
15596, 22878.00, 0
15597, 22878.00, 0
15598, 22878.00, 0
15599, 22878.00, 0
15600, 22878.00, 0
15601, 22878.00, 0
15602, 22878.00, 0
15603, 22878.00, 1
15604, 22878.00, 0
15605, 22878.00, 0
15606, 22878.00, 0
15607, 22878.00, 0
15608, 22878.00, 0
15609, 22878.00, 0
15610, 22878.00, 1
15611, 22878.00, 0
15612, 22878.00, 0
15613, 22878.00, 0
15614, 22878.00, 0
15615, 22878.00, 0
15616, 22878.00, 0
15617, 22878.00, 0
15618, 22878.00, 0
15619, 22878.00, 0
15620, 22878.00, 0
15621, 22878.00, 0
15622, 22878.00, 0
15623, 22878.00, 0
15624, 22878.00, 0
15625, 22878.00, 0
15626, 22878.00, 0
15627, 22878.00, 0
15628, 22878.00, 0
15629, 22878.00, 0
15630, 22878.00, 0
15631, 22878.00, 0
15632, 22878.00, 0
15633, 22878.00, 0
15634, 22878.00, 0
15635, 22878.00, 0
15636, 22878.00, 0
15637, 22878.00, 0
15638, 22878.00, 0
15639, 22878.00, 0
15640, 22878.00, 0
15641, 22878.00, 0
15642, 22878.00, 0
15643, 22878.00, 0
15644, 22878.00, 0
15645, 22878.00, 0
15646, 22878.00, 0
15647, 22878.00, 0
15648, 22878.00, 0
15649, 22878.00, 0
15650, 22878.00, 0
15651, 22878.00, 0
15652, 22878.00, 0
15653, 22878.00, 0
15654, 22878.00, 0
15655, 22878.00, 0
15656, 22878.00, 0
15657, 22878.00, 0
15658, 22878.00, 0
15659, 22878.00, 0
15660, 22878.00, 1
15661, 22878.00, 0
15662, 22878.00, 0
15663, 22878.00, 0
15664, 22878.00, 0
15665, 22878.00, 0
15666, 22878.00, 0
15667, 22878.00, 0
15668, 22878.00, 0
15669, 22878.00, 0
15670, 22878.00, 0
15671, 22878.00, 0
15672, 22878.00, 0
15673, 22878.00, 0
15674, 22878.00, 0
15675, 22878.00, 0
15676, 22878.00, 0
15677, 22878.00, 0
15678, 22878.00, 0
15679, 22878.00, 0
15680, 22878.00, 0
15681, 22878.00, 0
15682, 22878.00, 0
15683, 22878.00, 0
15684, 22878.00, 0
15685, 22878.00, 0
15686, 22878.00, 1
15687, 22878.00, 0
15688, 22878.00, 0
15689, 22878.00, 0
15690, 22878.00, 0
15691, 22878.00, 0
15692, 22878.00, 0
15693, 22878.00, 0
15694, 22878.00, 0
15695, 22878.00, 0
15696, 22878.00, 0
15697, 22878.00, 0
15698, 22878.00, 0
15699, 22878.00, 0
15700, 22878.00, 0
15701, 22878.00, 0
15702, 22878.00, 0
15703, 22878.00, 0
15704, 22878.00, 0
15705, 22878.00, 0
15706, 22878.00, 0
15707, 22878.00, 1
15708, 22878.00, 0
15709, 22878.00, 0
15710, 22878.00, 0
15711, 22878.00, 0
15712, 22878.00, 0
15713, 22878.00, 0
15714, 22878.00, 0
15715, 22878.00, 0
15716, 22878.00, 0
15717, 22878.00, 0
15718, 22878.00, 0
15719, 22878.00, 0
15720, 22878.00, 0
15721, 22878.00, 0
15722, 22878.00, 0
15723, 22878.00, 0
15724, 22878.00, 0
15725, 22878.00, 0
15726, 22878.00, 0
15727, 22878.00, 0
15728, 22878.00, 0
15729, 22878.00, 0
15730, 22878.00, 0
15731, 22878.00, 0
15732, 22878.00, 0
15733, 22878.00, 1
15734, 22878.00, 0
15735, 22878.00, 0
15736, 22878.00, 0
15737, 22878.00, 0
15738, 22878.00, 0
15739, 22878.00, 0
15740, 22878.00, 0
15741, 22878.00, 0
15742, 22878.00, 0
15743, 22878.00, 0
15744, 22878.00, 0
15745, 22878.00, 0
15746, 22878.00, 0
15747, 22878.00, 0
15748, 22878.00, 0
15749, 22878.00, 0
15750, 22878.00, 0
15751, 22878.00, 0
15752, 22878.00, 0
15753, 22878.00, 0
15754, 22878.00, 0
15755, 22878.00, 0
15756, 22878.00, 0
15757, 22878.00, 0
15758, 22878.00, 0
15759, 22878.00, 0
15760, 22878.00, 0
15761, 22878.00, 0
15762, 22878.00, 0
15763, 22878.00, 0
15764, 22878.00, 0
15765, 22878.00, 0
15766, 22878.00, 0
15767, 22878.00, 0
15768, 22878.00, 0
15769, 22878.00, 0
15770, 22878.00, 0
15771, 22878.00, 0
15772, 22878.00, 0
15773, 22878.00, 0
15774, 22878.00, 0
15775, 22878.00, 0
15776, 22878.00, 0
15777, 22878.00, 0
15778, 22878.00, 0
15779, 22878.00, 0
15780, 22878.00, 0
15781, 22878.00, 0
15782, 22878.00, 0
15783, 22878.00, 0
15784, 22878.00, 0
15785, 22878.00, 0
15786, 22878.00, 0
15787, 22878.00, 0
15788, 22878.00, 0
15789, 22878.00, 0
15790, 22878.00, 0
15791, 22878.00, 0
15792, 22878.00, 0
15793, 22878.00, 0
15794, 22878.00, 0
15795, 22878.00, 0
15796, 22878.00, 0
15797, 22878.00, 0
15798, 22878.00, 0
15799, 22878.00, 0
15800, 22878.00, 0
15801, 22878.00, 0
15802, 22878.00, 1
15803, 22878.00, 0
15804, 22878.00, 0
15805, 22878.00, 0
15806, 22878.00, 0
15807, 22878.00, 0
15808, 22878.00, 0
15809, 22878.00, 1
15810, 22878.00, 0
15811, 22878.00, 0
15812, 22878.00, 0
15813, 22878.00, 0
15814, 22878.00, 0
15815, 22878.00, 0
15816, 22878.00, 0
15817, 22878.00, 0
15818, 22878.00, 0
15819, 22878.00, 0
15820, 22878.00, 0
15821, 22878.00, 1
15822, 22878.00, 0
15823, 22878.00, 0
15824, 22878.00, 0
15825, 22878.00, 0
15826, 22878.00, 0
15827, 22878.00, 0
15828, 22878.00, 0
15829, 22878.00, 0
15830, 22878.00, 0
15831, 22878.00, 0
15832, 22878.00, 0
15833, 22878.00, 0
15834, 22878.00, 0
15835, 22878.00, 0
15836, 22878.00, 0
15837, 22878.00, 0
15838, 22878.00, 0
15839, 22878.00, 0
15840, 22878.00, 1
15841, 22878.00, 0
15842, 22878.00, 0
15843, 22878.00, 0
15844, 22878.00, 0
